SpliceID	Histology
SE=RDH11:67691140-67691244_67690211-67690421_67692437-67692483_skipping	Medulloblastoma
SE=DNAL1:73671542-73671597_73644874-73645042_73687258-73687268_skipping	Medulloblastoma
SE=STAC2:39214233-39214330_39213506-39213558_39214790-39214861_skipping	Medulloblastoma
SE=LGALS3BP:78977140-78977214_78974687-78974819_78979823-78979908_skipping	Medulloblastoma
SE=RNF213:80325030-80325198_80319189-80319312_80327815-80327989_skipping	Medulloblastoma
SE=PAK3:111097390-111097456_111096190-111096415_111123076-111123278_skipping	Medulloblastoma
SE=ANKRD37:185398937-185399028_185397149-185397302_185399569-185399773_skipping	Medulloblastoma
SE=ANKRD37:185398947-185399028_185397149-185397302_185399569-185399743_skipping	Medulloblastoma
SE=ANKRD44:196995379-196995461_196993582-196993674_196998336-196998419_skipping	Medulloblastoma
SE=PTGFRN:116966911-116967330_116961242-116961668_116974215-116974323_skipping	Medulloblastoma
SE=LACC1:43882185-43882363_43880951-43881547_43883770-43883936_skipping	Medulloblastoma
SE=PTPRB:70540858-70540957_70539938-70540022_70544556-70544663_skipping	Medulloblastoma
SE=TGFB1:41341883-41342030_41332127-41332281_41344746-41344864_skipping	Medulloblastoma
SE=ELL2:95919424-95919545_95906522-95906782_95943001-95943013_skipping	Medulloblastoma
SE=MERTK:112001201-112001286_111997322-111997476_112003091-112003187_skipping	Medulloblastoma
SE=USP34:61223060-61223164_61222618-61222663_61223247-61223296_skipping	Medulloblastoma
SE=BRINP3:190264865-190265055_190234371-190234477_190281559-190281750_skipping	Medulloblastoma
SE=UGP2:63857550-63857718_63856963-63857002_63857828-63857936_skipping	Medulloblastoma
SE=ARL8B:5174344-5174414_5174016-5174084_5178663-5178969_skipping	Medulloblastoma
SE=CELF1:47478877-47478940_47477296-47477425_47482694-47482856_skipping	Medulloblastoma
SE=CELF1:47478877-47478952_47477295-47477425_47482694-47482856_skipping	Medulloblastoma
SE=NRXN3:78651165-78651326_78645119-78645421_78709216-78709655_skipping	Medulloblastoma
SE=TBC1D10A:30295737-30295843_30294940-30295055_30299443-30299551_skipping	Medulloblastoma
SE=ANXA6:151126402-151126480_151124285-151124367_151128180-151128239_skipping	Medulloblastoma
SE=GNB2:100676535-100676573_100673748-100673923_100676692-100676799_skipping	Medulloblastoma
SE=GNB2:100676548-100676573_100673744-100673923_100676692-100676799_skipping	Medulloblastoma
SE=PLA2G15:68255706-68255990_68255281-68255380_68259145-68259252_skipping	Medulloblastoma
SE=PLA2G15:68255766-68255990_68255281-68255380_68259145-68261058_skipping	Medulloblastoma
SE=PLA2G15:68255891-68255990_68255281-68255380_68259145-68259174_skipping	Medulloblastoma
SE=RPL22L1:170868013-170868134_170864874-170866524_170868297-170868387_skipping	Medulloblastoma
SE=RPL22L1:170868013-170868201_170866262-170866524_170868297-170868387_skipping	Medulloblastoma
SE=MTAP:21815433-21815519_21802635-21802781_21816713-21816772_skipping	Medulloblastoma
SE=EDRF1:125734072-125734183_125733634-125733743_125735643-125735749_skipping	Medulloblastoma
SE=BOD1L1:13582652-13582736_13582229-13582310_13586395-13586475_skipping	Medulloblastoma
SE=TBC1D2B:78054034-78054187_78030006-78030170_78077292-78077711_skipping	Medulloblastoma
SE=EXTL2:100888753-100888828_100877475-100877903_100894632-100894664_skipping	Medulloblastoma
SE=EXTL2:100888753-100888864_100877475-100877903_100894632-100894811_skipping	Medulloblastoma
SE=TMEM38B:105721537-105721721_105705596-105705753_105722533-105722621_skipping	Medulloblastoma
SE=TMEM38B:105722534-105722621_105705596-105705753_105748072-105748190_skipping	Medulloblastoma
SE=BRMS1:66340121-66340213_66338242-66338785_66340773-66340870_skipping	Medulloblastoma
SE=PLD2:4819429-4819549_4819083-4819218_4821792-4821907_skipping	Medulloblastoma
SE=PLD2:4819429-4819582_4819083-4819218_4821792-4821907_skipping	Medulloblastoma
SE=RASA3:114007533-114007606_114000825-114000932_114009386-114009464_skipping	Medulloblastoma
SE=ENSG00000286215:127000283-127000383_126919559-126919646_127004184-127004398_skipping	Medulloblastoma
SE=ATE1:121910906-121911151_121870005-121870038_121928346-121928636_skipping	Medulloblastoma
SE=TXLNG:16839821-16839916_16837592-16837685_16841427-16844517_skipping	Medulloblastoma
SE=ENSG00000256500:103673332-103673431_103673013-103673187_103675551-103675601_skipping	Medulloblastoma
SE=FUBP3:130595483-130595588_130580658-130581513_130609953-130609987_skipping	Medulloblastoma
SE=LAMP1:113321557-113321727_113321403-113321470_113322281-113323672_skipping	Medulloblastoma
SE=IKBKB:42319585-42319646_42319269-42319421_42320674-42320844_skipping	Medulloblastoma
SE=NOP53:47746967-47747031_47745890-47746029_47750177-47750286_skipping	Medulloblastoma
SE=SMAD4:51065423-51065606_51058510-51059916_51076637-51076776_skipping	Medulloblastoma
SE=EIF4G1:184323083-184323218_184322820-184322954_184323407-184323593_skipping	Medulloblastoma
SE=EIF4G1:184323083-184323241_184322820-184322954_184323407-184323593_skipping	Medulloblastoma
SE=PCBP3:45735392-45735429_45668873-45668952_45849960-45850095_skipping	Medulloblastoma
SE=ENTPD7:99698534-99698858_99695955-99696122_99700972-99701058_skipping	Medulloblastoma
SE=TEX14:58602400-58602590_58601805-58601956_58604977-58605129_skipping	Medulloblastoma
SE=EIF4G1:184316132-184316218_184315407-184315856_184316712-184316733_skipping	Medulloblastoma
SE=ARMCX2:101659076-101659136_101658460-101658525_101659757-101659844_skipping	Medulloblastoma
SE=TXNL4A:79977598-79977701_79970812-79973856_79985796-79985866_skipping	Medulloblastoma
SE=TSHR:81087905-81088028_81068253-81068328_81091068-81091132_skipping	Medulloblastoma
SE=TSHR:81087954-81088028_81068253-81068328_81091068-81091143_skipping	Medulloblastoma
SE=TMEM63A:225860860-225860997_225859195-225859349_225862217-225862351_skipping	Medulloblastoma
SE=MKNK1:46572063-46572167_46568442-46568498_46576574-46576654_skipping	Medulloblastoma
SE=RPE:210009657-210009736_210002649-210002772_210015972-210016112_skipping	Medulloblastoma
SE=SH2D3C:127761611-127761650_127751171-127751300_127771185-127771438_skipping	Medulloblastoma
SE=SLC44A2:10636323-10636585_10635430-10635515_10636661-10636756_skipping	Medulloblastoma
SE=PTRH1:127714975-127715215_127714627-127714702_127715543-127715651_skipping	Medulloblastoma
SE=RHPN2:33026504-33026632_33012646-33012724_33044248-33044364_skipping	Medulloblastoma
SE=FAT3:92764879-92765089_92761855-92762170_92774040-92774180_skipping	Medulloblastoma
SE=CACNA1G:50605898-50606023_50604154-50604281_50607826-50608019_skipping	Medulloblastoma
SE=SNRPN:24975358-24975509_24967931-24968082_24976304-24976327_skipping	Medulloblastoma
A3SS=SEZ6L:26375578-26375689_26375580-26375689_26351051-26351243_skipping	Medulloblastoma
SE=SLC44A5:75300612-75300685_75274957-75275042_75339581-75339630_skipping	Medulloblastoma
SE=TENT2:79679579-79679670_79668720-79669028_79681981-79682061_skipping	Medulloblastoma
SE=P4HA2:132227086-132227221_132217751-132217848_132227789-132227835_skipping	Medulloblastoma
SE=CCM2L:32028995-32029124_32022659-32022795_32031000-32032180_skipping	Medulloblastoma
SE=GLDN:51383436-51383453_51341873-51342047_51383784-51383892_skipping	Medulloblastoma
SE=PIK3C3:42057883-42058051_42049530-42049605_42081122-42081479_skipping	Medulloblastoma
SE=THOC2:123686548-123686714_123671668-123671761_123706857-123706949_skipping	Medulloblastoma
SE=PRPF3:150346018-150346136_150344375-150344547_150349156-150349218_skipping	Medulloblastoma
SE=RPS29:49585950-49586049_49570983-49577853_49586284-49586325_skipping	Medulloblastoma
SE=ELOA:23756953-23757125_23755842-23756385_23759511-23762023_skipping	Medulloblastoma
SE=OSBPL3:24820175-24820238_24816609-24816688_24830767-24830905_skipping	Medulloblastoma
SE=ARHGEF10:1882635-1882749_1876050-1876734_1885600-1885707_skipping	Medulloblastoma
SE=ILKAP:238188131-238188257_238185180-238185287_238189852-238189972_skipping	Medulloblastoma
SE=SCAP:47415098-47415180_47414826-47414993_47418133-47418249_skipping	Medulloblastoma
SE=WDR62:36073342-36073531_36067827-36068010_36081432-36081570_skipping	Medulloblastoma
SE=CHRM3:239632224-239632286_239492708-239492807_239678185-239678288_skipping	Medulloblastoma
SE=NUP62:49927694-49927815_49911104-49911366_49929416-49929504_skipping	Medulloblastoma
SE=MTSS1:124556232-124556405_124555741-124555904_124558712-124558832_skipping	Medulloblastoma
SE=EZH1:42724305-42724424_42722794-42722915_42728824-42728952_skipping	Medulloblastoma
SE=AFMID:78202703-78202751_78190969-78191060_78204827-78204900_skipping	Medulloblastoma
SE=GNL3L:54544223-54544326_54543145-54543342_54548228-54548373_skipping	Medulloblastoma
SE=IGF2BP3:23361690-23361741_23361340-23361597_23468481-23468542_skipping	Medulloblastoma
SE=MTMR2:95887612-95887684_95866402-95866486_95888155-95888261_skipping	Medulloblastoma
SE=LRRCC1:85112932-85113099_85110114-85110180_85123412-85123606_skipping	Medulloblastoma
SE=TLN2:62657771-62657898_62655943-62656086_62673826-62673890_skipping	Medulloblastoma
SE=SESN1:108998513-108998755_108994461-108994609_109000490-109000673_skipping	Medulloblastoma
SE=ITPK1:92962751-92962867_92962354-92962395_92993879-92993997_skipping	Medulloblastoma
SE=GLT8D1:52695421-52695587_52695189-52695302_52695927-52696040_skipping	Medulloblastoma
SE=GSAP:77362583-77362660_77360823-77360901_77374069-77374155_skipping	Medulloblastoma
SE=SPAG9:51014232-51014353_51007836-51007851_51020158-51020258_skipping	Medulloblastoma
SE=CACNA1D:53786822-53786952_53781565-53781667_53800248-53800365_skipping	Medulloblastoma
SE=CDHR5:621812-621904_621561-621663_624212-624263_skipping	Medulloblastoma
SE=PTK2B:27433435-27433513_27432259-27432361_27434092-27434132_skipping	Medulloblastoma
SE=C14orf39:60455001-60455145_60442073-60442131_60458677-60458739_skipping	Medulloblastoma
SE=CCDC120:49067176-49068090_49065746-49065845_49068543-49068946_skipping	Medulloblastoma
SE=REEP2:138441016-138441088_138439056-138439240_138444414-138444535_skipping	Medulloblastoma
SE=GRIA2:157362799-157363047_157361009-157361124_157363434-157363684_skipping	Medulloblastoma
A3SS=PRNP:4699211-4701590_4699215-4701590_4686542-4686736_skipping	Medulloblastoma
A5SS=KANK1:731158-732617_731157-731404_734747-734835_skipping	Medulloblastoma
SE=ACOT9:23734341-23734367_23733171-23733217_23743124-23743276_skipping	Medulloblastoma
SE=ITGB4:75737538-75737644_75737321-75737444_75739671-75739705_skipping	Medulloblastoma
SE=ATG13:46625301-46625417_46621059-46621157_46630044-46630100_skipping	Medulloblastoma
SE=PSMA3-AS1:58285591-58285756_58265364-58267393_58291634-58291707_skipping	Medulloblastoma
SE=MIER3:56950628-56950652_56946925-56947071_56959385-56959520_skipping	Medulloblastoma
SE=AGFG2:100554093-100554258_100550395-100550511_100555609-100555735_skipping	Medulloblastoma
SE=PSPH:56033381-56033494_56031928-56031977_56033960-56034103_skipping	Medulloblastoma
SE=TMEM120A:75987360-75987419_75986988-75987285_75987717-75987810_skipping	Medulloblastoma
SE=PLEKHA7:16790798-16790915_16789774-16789878_16791010-16791199_skipping	Medulloblastoma
SE=WFDC1:84324419-84324460_84316056-84319571_84326881-84326955_skipping	Medulloblastoma
SE=PFKFB4:48543580-48543646_48539410-48539771_48549863-48549960_skipping	Medulloblastoma
SE=PAX5:37006473-37006537_37002647-37002776_37020635-37020801_skipping	Medulloblastoma
SE=ACAA2:49797466-49797594_49795764-49795881_49802686-49802853_skipping	Medulloblastoma
SE=ZNF385D:21563262-21563312_21561918-21562095_21564573-21564684_skipping	Medulloblastoma
A3SS=DDX3X:41343216-41343351_41343288-41343351_41342736-41342836_skipping	Medulloblastoma
A3SS=DDX3X:41343221-41343351_41343288-41343351_41342736-41342836_skipping	Medulloblastoma
SE=CCDC74A:131530579-131530827_131529646-131529691_131531663-131531802_skipping	Medulloblastoma
SE=CAMK2D:113502936-113502977_113500462-113500511_113508235-113508268_skipping	Medulloblastoma
SE=GUF1:44697408-44697444_44694408-44694513_44698543-44700679_skipping	Medulloblastoma
SE=KCTD20:36479591-36479711_36470051-36470257_36481561-36481759_skipping	Medulloblastoma
A3SS=NEPRO:113013272-113013403_113013271-113013361_113013948-113014032_skipping	Medulloblastoma
SE=RAB23:57210226-57210445_57207627-57207713_57221725-57222307_skipping	Medulloblastoma
SE=FLNB:58081629-58081776_58078716-58078814_58094835-58094954_skipping	Medulloblastoma
SE=ITGB1BP1:9412068-9412405_9408112-9408205_9414177-9414256_skipping	Medulloblastoma
SE=SRP72:56476671-56476702_56474279-56474391_56483138-56483270_skipping	Medulloblastoma
SE=DDX21:68965377-68965494_68963290-68963469_68967017-68967203_skipping	Medulloblastoma
SE=KDR:55121097-55121190_55118603-55118800_55125226-55125293_skipping	Medulloblastoma
SE=R3HDM1:135675332-135675486_135661269-135661393_135709432-135709536_skipping	Medulloblastoma
SE=HSPG2:21875629-21875747_21874890-21875002_21875862-21876042_skipping	Medulloblastoma
SE=USP33:77713200-77713281_77711651-77711855_77717866-77718047_skipping	Medulloblastoma
SE=CIB1:90231357-90231507_90231094-90231213_90232218-90232327_skipping	Medulloblastoma
SE=ADAM11:44769982-44770048_44769717-44769794_44771583-44771669_skipping	Medulloblastoma
SE=RAD9A:67393691-67393790_67392881-67393610_67395911-67396021_skipping	Medulloblastoma
SE=MAGT1:77853901-77853964_77841245-77841320_77855500-77855590_skipping	Medulloblastoma
SE=EIF4G2:10804287-10804418_10804136-10804203_10805906-10805949_skipping	Medulloblastoma
A5SS=NIN:50759857-50760359_50759993-50760359_50754741-50754867_skipping	Medulloblastoma
SE=RGS22:100052802-100052976_100047462-100047596_100062590-100062752_skipping	Medulloblastoma
SE=FSD1:4307882-4307983_4306197-4306329_4310272-4310295_skipping	Medulloblastoma
SE=ZYG11A:52856998-52857749_52854464-52854630_52860730-52860871_skipping	Medulloblastoma
A5SS=CENPK:65561463-65561564_65561496-65561564_65554796-65554898_skipping	Medulloblastoma
A5SS=CENPK:65561463-65561564_65561496-65561564_65542801-65542848_skipping	Medulloblastoma
A3SS=CELSR2:109272640-109273027_109272832-109273027_109272277-109272405_skipping	Medulloblastoma
SE=FAM47E-STBD1:76271568-76271768_76263703-76263843_76309143-76310044_skipping	Medulloblastoma
SE=PPP2R2A:26338890-26338987_26293571-26293740_26354467-26354550_skipping	Medulloblastoma
SE=ORMDL1:189783014-189783123_189782421-189782602_189784268-189784339_skipping	Medulloblastoma
SE=CERS4:8241341-8241457_8210705-8210862_8251075-8251249_skipping	Medulloblastoma
SE=SLC6A1:11018598-11018698_11017842-11017974_11020212-11020322_skipping	Medulloblastoma
SE=PALD1:70525923-70526136_70478766-70479059_70529228-70529331_skipping	Medulloblastoma
SE=ANKFY1:4242256-4242448_4235771-4235890_4263594-4263847_skipping	Medulloblastoma
SE=PFN1:4946628-4946820_4945651-4945997_4948262-4948530_skipping	Medulloblastoma
SE=GALNT15:16200619-16200823_16195759-16195926_16208502-16208645_skipping	Medulloblastoma
SE=ZNF561-AS1:9626784-9626860_9621477-9621645_9632227-9632417_skipping	Medulloblastoma
SE=IFI6:27669221-27669346_27668457-27668535_27672122-27672178_skipping	Medulloblastoma
SE=IFI6:27669233-27669346_27668457-27668535_27672122-27672198_skipping	Medulloblastoma
SE=DDR1:30898888-30899037_30898072-30898307_30899155-30899241_skipping	Medulloblastoma
SE=NBR1:43201686-43201780_43200166-43200608_43202654-43202712_skipping	Medulloblastoma
SE=EFTUD2:44857075-44857157_44854917-44855004_44859079-44859181_skipping	Medulloblastoma
SE=NDUFS8:68032152-68032209_68030616-68030733_68032285-68032336_skipping	Medulloblastoma
SE=SCCPDH:246758226-246758356_246744075-246744125_246759033-246759151_skipping	Medulloblastoma
SE=STK38L:27317336-27317453_27315217-27315350_27317895-27318019_skipping	Medulloblastoma
SE=PYM1:55903387-55903480_55901412-55902355_55927724-55927894_skipping	Medulloblastoma
SE=SEPTIN3:41981645-41981836_41976809-41977074_41987621-41987759_skipping	Medulloblastoma
SE=SIL1:139050938-139051046_139042619-139042719_139121034-139121170_skipping	Medulloblastoma
SE=ANO4:100971306-100971406_100942376-100942535_100987538-100987670_skipping	Medulloblastoma
SE=HMCN2:130428358-130428489_130427496-130427619_130429556-130429685_skipping	Medulloblastoma
SE=GLG1:74480241-74480394_74477395-74477533_74483022-74483124_skipping	Medulloblastoma
SE=DDOST:20653627-20653774_20652850-20652971_20654222-20654371_skipping	Medulloblastoma
SE=IGF2R:160034419-160034522_160032941-160033107_160040559-160040724_skipping	Medulloblastoma
SE=CDC42BPA:227023263-227023347_227016926-227017050_227026054-227026152_skipping	Medulloblastoma
SE=ENSG00000260851:66511958-66512066_66508649-66508771_66513730-66513811_skipping	Medulloblastoma
SE=EIF5A2:170907642-170907799_170906988-170907093_170908542-170908604_skipping	Medulloblastoma
SE=GLG1:74492957-74493140_74491000-74491215_74494759-74494831_skipping	Medulloblastoma
A5SS=POLD1:50415724-50416528_50415723-50415826_50416609-50416723_skipping	Medulloblastoma
SE=ENSG00000284820:219210381-219210475_219210229-219210298_219210710-219210823_skipping	Medulloblastoma
SE=HEXA:72346527-72346710_72343455-72346325_72348030-72348134_skipping	Medulloblastoma
SE=APBB1IP:26496304-26496391_26492326-26492398_26500818-26501111_skipping	Medulloblastoma
SE=TYRO3:41564184-41564270_41562547-41562718_41565025-41565141_skipping	Medulloblastoma
SE=NECAB3:33670684-33670792_33669447-33669712_33672397-33672422_skipping	Medulloblastoma
SE=FAM168A:73419874-73419999_73407512-73407643_73430689-73430770_skipping	Medulloblastoma
SE=ANAPC16:72230366-72230440_72220053-72220379_72233000-72233615_skipping	Medulloblastoma
SE=NPM2:22024724-22025306_22024133-22024623_22025435-22025521_skipping	Medulloblastoma
A3SS=ATF6:161863198-161863312_161863200-161863312_161853223-161853323_skipping	Medulloblastoma
SE=ZNFX1:49255808-49255947_49254494-49254649_49257416-49257664_skipping	Medulloblastoma
SE=TRIP4:64397606-64397818_64395397-64395531_64400742-64400821_skipping	Medulloblastoma
SE=UQCRH:46309897-46310044_46309100-46309143_46310154-46310316_skipping	Medulloblastoma
A5SS=NUCB1:48913474-48913564_48913473-48913532_48918725-48918784_skipping	Medulloblastoma
A5SS=HDAC3:141628114-141628639_141628558-141628639_141627892-141627957_skipping	Medulloblastoma
SE=SIPA1L1:71685362-71685631_71672347-71672622_71702380-71702505_skipping	Medulloblastoma
A3SS=CERS4:8251044-8251249_8251109-8251249_8241340-8241457_skipping	Medulloblastoma
A3SS=CERS4:8251076-8251249_8251109-8251249_8241340-8241457_skipping	Medulloblastoma
SE=SCPEP1:56994981-56995018_56991098-56991171_56995506-56995544_skipping	Medulloblastoma
SE=ADAP2:30931889-30931968_30922939-30923070_30934184-30934297_skipping	Medulloblastoma
SE=RBL2:53462552-53462655_53461740-53461850_53464225-53464363_skipping	Medulloblastoma
SE=DCAF11:24117266-24117393_24115327-24115749_24118387-24118436_skipping	Medulloblastoma
SE=MAP2K5:67563283-67563350_67550033-67550082_67585889-67585930_skipping	Medulloblastoma
SE=MAP2K5:67580754-67580823_67550033-67550082_67585889-67585930_skipping	Medulloblastoma
SE=RARA:40349784-40349925_40342362-40342867_40351909-40352070_skipping	Medulloblastoma
SE=ADAMTS17:100133214-100133315_100132006-100132152_100152611-100152762_skipping	Medulloblastoma
SE=PPOX:161167371-161167486_161167099-161167234_161170619-161170769_skipping	Medulloblastoma
SE=C12orf73:103953414-103953534_103950201-103951630_103965515-103965695_skipping	Medulloblastoma
SE=HDAC10:50248662-50248751_50248224-50248472_50249327-50249454_skipping	Medulloblastoma
SE=ACLY:41896620-41896649_41893032-41893174_41897748-41897839_skipping	Medulloblastoma
SE=MYOF:93313020-93313210_93310533-93310643_93316713-93316813_skipping	Medulloblastoma
SE=ATG7:11315344-11315493_11308983-11309061_11331339-11331393_skipping	Medulloblastoma
SE=KYAT1:128845353-128845517_128842653-128842801_128881896-128882036_skipping	Medulloblastoma
SE=ATG10:82253314-82253429_82252561-82252659_82276144-82276857_skipping	Medulloblastoma
SE=RILPL2:123423044-123423157_123415038-123415921_123430507-123430659_skipping	Medulloblastoma
A3SS=MACROH2A2:70109986-70110428_70110084-70110428_70109032-70109207_skipping	Medulloblastoma
SE=FBXO11:47832572-47832678_47832348-47832486_47832768-47832880_skipping	Medulloblastoma
SE=JMJD8:683167-683234_681697-683087_683321-683441_skipping	Medulloblastoma
SE=TRIM26:30201035-30201083_30198665-30199153_30213304-30213427_skipping	Medulloblastoma
SE=DNAH2:7792981-7793205_7792656-7792855_7794253-7794358_skipping	Medulloblastoma
SE=PUDP:7077220-7077449_7048919-7050472_7105619-7105838_skipping	Medulloblastoma
SE=DPYD:97082330-97082470_97077742-97079146_97098488-97098632_skipping	Medulloblastoma
SE=IKZF4:56019318-56019415_56018125-56018177_56021430-56021580_skipping	Medulloblastoma
SE=RAB34:28715195-28715214_28715027-28715122_28715455-28715507_skipping	Medulloblastoma
SE=RAB34:28715195-28715276_28715031-28715122_28715455-28715507_skipping	Medulloblastoma
SE=CFAP44:113327616-113327819_113326444-113326640_113330167-113330668_skipping	Medulloblastoma
SE=DENND2B:8710845-8710914_8707776-8707854_8712550-8712735_skipping	Medulloblastoma
SE=SLC43A2:1616562-1616630_1614978-1615034_1627714-1627911_skipping	Medulloblastoma
SE=TNC:115062917-115063189_115057152-115057425_115063795-115064068_skipping	Medulloblastoma
SE=MRPL20-AS1:1399981-1400303_1399571-1399689_1400604-1402006_skipping	Medulloblastoma
RI=ZNF286A-TBC1D26:15737484-15738387_15737483-15738077_15738279-15738387_skipping	Medulloblastoma
SE=SLC30A5:69118499-69118628_69116393-69116602_69121693-69121895_skipping	Medulloblastoma
SE=ENSG00000283162:38469847-38469965_38462102-38462233_38471887-38471933_skipping	Medulloblastoma
A5SS=C22orf23:37953448-37953601_37953533-37953601_37953046-37953158_skipping	Medulloblastoma
SE=ERCC1:45423270-45423381_45421177-45421393_45423822-45423872_skipping	Medulloblastoma
SE=ENSG00000250222:181193342-181193467_181192069-181192140_181194233-181194428_skipping	Medulloblastoma
SE=ZBED3-AS1:77105656-77105689_77098654-77098747_77118319-77118375_skipping	Medulloblastoma
SE=PKN2:88813557-88813733_88807683-88807775_88821940-88822003_skipping	Medulloblastoma
A3SS=TMEM138:61366045-61367998_61367922-61367998_61364251-61364518_skipping	Medulloblastoma
SE=AP3M2:42154478-42154536_42153159-42153227_42154615-42154677_skipping	Medulloblastoma
SE=TMEM138:61366045-61366216_61364251-61364518_61367922-61367998_skipping	Medulloblastoma
SE=ANKS1B:98798934-98799005_98782125-98782137_98832028-98832136_skipping	Medulloblastoma
SE=ENPP2:119626565-119626720_119621393-119621519_119638424-119638527_skipping	Medulloblastoma
SE=CCNYL1:207737411-207737446_207733946-207734047_207740654-207740706_skipping	Medulloblastoma
SE=DCDC1:31091393-31091511_31077864-31077925_31102176-31102282_skipping	Medulloblastoma
SE=B3GAT1-DT:134467865-134467987_134466184-134467615_134480844-134480911_skipping	Medulloblastoma
A3SS=C11orf49:47161446-47162247_47161463-47162247_47161126-47161190_skipping	Medulloblastoma
SE=PRMT9:147673638-147673874_147672958-147673126_147683798-147684125_skipping	Medulloblastoma
SE=L3HYPDH:59476092-59476214_59475868-59476006_59479181-59479351_skipping	Medulloblastoma
SE=SCRN1:29940682-29940876_29936555-29936721_29943976-29944179_skipping	Medulloblastoma
SE=TAMM41:11826718-11826805_11817087-11817337_11829713-11829910_skipping	Medulloblastoma
SE=SLC4A3:219629580-219629695_219629143-219629421_219630152-219630352_skipping	Medulloblastoma
SE=NFKBIE:44261626-44261848_44260450-44260539_44262559-44262662_skipping	Medulloblastoma
SE=WAC:28616176-28616362_28614566-28614685_28617656-28617784_skipping	Medulloblastoma
SE=CHST15:124045667-124046724_124044579-124044919_124093468-124093598_skipping	Medulloblastoma
SE=ETNK2:204134515-204134588_204131061-204132256_204137103-204137249_skipping	Medulloblastoma
SE=SLC38A7:58670113-58670167_58665108-58667487_58675939-58676022_skipping	Medulloblastoma
SE=SERINC5:80147245-80147284_80146089-80146234_80150881-80150948_skipping	Medulloblastoma
SE=SIDT2:117186584-117186636_117185950-117186223_117187377-117187449_skipping	Medulloblastoma
SE=MROH7:54709014-54709076_54706434-54706537_54709945-54710241_skipping	Medulloblastoma
SE=TRAK2:201389300-201389503_201387702-201388001_201389800-201389880_skipping	Medulloblastoma
SE=FGGY:59339958-59340069_59331842-59332032_59346246-59346369_skipping	Medulloblastoma
SE=CDC26:113272427-113272548_113266991-113267439_113273328-113273438_skipping	Medulloblastoma
SE=WDR37:1072116-1072293_1056384-1056968_1077906-1078003_skipping	Medulloblastoma
SE=APBB1IP:26541582-26541692_26536073-26536217_26560104-26560203_skipping	Medulloblastoma
SE=COQ6:73958147-73958277_73955329-73955928_73958970-73959078_skipping	Medulloblastoma
SE=OSBPL1A:24172376-24172483_24171408-24171498_24178012-24178195_skipping	Medulloblastoma
SE=ELMO1:37216645-37216695_37213334-37213457_37222614-37222693_skipping	Medulloblastoma
SE=UTRN:144803036-144803147_144797744-144797990_144820881-144821018_skipping	Medulloblastoma
SE=USP5:6860151-6860238_6859469-6859541_6860365-6860491_skipping	Medulloblastoma
SE=ZC3HAV1:139055205-139055295_139053964-139054095_139061035-139061138_skipping	Medulloblastoma
SE=OGA:101813555-101813606_101813029-101813127_101817823-101817866_skipping	Medulloblastoma
SE=SLC44A5:75274958-75275042_75251209-75251294_75300611-75300685_skipping	Medulloblastoma
SE=LSS:46215180-46215298_46213737-46213835_46215684-46215793_skipping	Medulloblastoma
SE=NEMF:49785092-49785135_49784924-49785004_49785219-49785320_skipping	Medulloblastoma
SE=SLC35D1:67052956-67052989_67052770-67052857_67053810-67054148_skipping	Medulloblastoma
SE=PTPN2:12817156-12817365_12814196-12814355_12825809-12825944_skipping	Medulloblastoma
SE=NRP1:33207572-33207716_33201017-33202995_33213385-33213717_skipping	Medulloblastoma
SE=SEMA4B:90225282-90225427_90225071-90225178_90225660-90225827_skipping	Medulloblastoma
SE=NFKBIB:38907221-38907309_38905201-38905535_38907398-38907649_skipping	Medulloblastoma
SE=ARHGAP26:142901935-142902039_142894237-142894348_142903539-142903669_skipping	Medulloblastoma
SE=RBM22:150699242-150699271_150698498-150698631_150700443-150700476_skipping	Medulloblastoma
SE=TIMM17B:48896759-48896858_48895037-48895101_48897723-48897762_skipping	Medulloblastoma
SE=NCOR1:16126082-16126206_16121051-16121269_16137310-16137412_skipping	Medulloblastoma
SE=BCAR3:93576014-93576129_93571669-93571841_93582300-93582953_skipping	Medulloblastoma
SE=PLA2R1:160005652-160005821_159987155-159987358_160013262-160013375_skipping	Medulloblastoma
SE=VPS13B:99520899-99521010_99511103-99511512_99556449-99556653_skipping	Medulloblastoma
SE=ODF2:128496041-128496141_128494509-128494668_128498412-128498575_skipping	Medulloblastoma
SE=ODF2:128496041-128496297_128494509-128494668_128498412-128498575_skipping	Medulloblastoma
SE=HLA-DPB1:33080689-33080935_33076009-33076141_33084949-33085231_skipping	Medulloblastoma
A3SS=POLL:101587246-101587406_101587245-101587382_101587821-101588257_skipping	Medulloblastoma
SE=RABGAP1:123101566-123101763_123099477-123099549_123103090-123103268_skipping	Medulloblastoma
SE=PDGFRB:150124727-150124831_150124249-150124360_150125444-150125577_skipping	Medulloblastoma
SE=BARD1:214792297-214792445_214769231-214769312_214797060-214797117_skipping	Medulloblastoma
SE=PHIP:79025519-79025619_79019088-79019159_79025942-79026164_skipping	Medulloblastoma
A5SS=DCDC1:30903482-30903683_30903490-30903683_30900345-30900498_skipping	Medulloblastoma
SE=ATP10B:160569496-160569683_160563119-160565900_160589591-160589696_skipping	Medulloblastoma
A3SS=DCXR:82036191-82036643_82036190-82036448_82036720-82036763_skipping	Medulloblastoma
